RUTA,FECHA,DIA SEMANA,HORA PREVIA,PARADA,ORIENTACION,HORA CAMION
231,17-02-2021,2,11:07:00,15,0,11:27:00
231,03-07-2022,6,11:03:00,8,0,11:23:00
231,12-04-2020,6,21:19:00,125,0,21:39:00
231,28-06-2022,1,16:42:00,85,0,17:02:00
231,13-02-2022,6,08:40:00,105,0,09:00:00
231,04-01-2023,2,10:00:00,105,0,10:20:00
231,01-05-2020,4,10:35:00,116,0,10:55:00
231,27-01-2023,4,14:39:00,124,0,14:59:00
231,26-04-2021,0,20:47:00,14,0,21:07:00
231,21-08-2020,4,09:15:00,100,0,09:35:00
231,25-09-2020,4,11:18:00,103,0,11:38:00
231,01-08-2020,5,00:00,96,0,08:11:00
231,20-01-2021,2,16:25:00,109,0,16:45:00
231,14-05-2020,3,00:00,10,0,07:04:00
231,08-01-2022,5,14:23:00,58,0,14:43:00
231,31-07-2021,5,14:52:00,71,0,15:12:00
231,24-07-2022,6,07:09:00,18,0,07:29:00
231,30-12-2021,3,18:15:00,26,0,18:35:00
231,23-12-2022,4,11:14:00,74,0,11:34:00
231,23-04-2022,5,15:54:00,73,0,16:14:00
231,17-08-2020,0,18:18:00,79,0,18:38:00
231,12-12-2022,0,14:03:00,59,0,14:23:00
231,08-05-2020,4,18:44:00,9,0,19:04:00
231,31-08-2021,1,11:34:00,74,0,11:54:00
231,09-02-2022,2,09:43:00,108,0,10:03:00
231,02-07-2020,3,16:26:00,63,0,16:46:00
231,30-05-2022,0,19:22:00,57,0,19:42:00
231,26-07-2021,0,09:03:00,108,0,09:23:00
231,02-12-2020,2,17:10:00,113,0,17:30:00
231,04-09-2022,6,11:25:00,39,0,11:45:00
231,02-10-2020,4,08:41:00,35,0,09:01:00
231,09-01-2023,0,12:19:00,126,0,12:39:00
231,18-06-2021,4,09:34:00,99,0,09:54:00
231,29-08-2022,0,14:05:00,61,0,14:25:00
231,24-03-2021,2,16:51:00,21,0,17:11:00
231,24-06-2021,3,16:57:00,77,0,17:17:00
231,27-06-2021,6,16:16:00,118,0,16:36:00
231,12-08-2022,4,09:00:00,0,0,09:20:00
231,25-10-2022,1,15:26:00,63,0,15:46:00
231,20-06-2021,6,18:48:00,64,0,19:08:00
231,23-02-2021,1,12:08:00,64,0,12:28:00
231,04-03-2020,2,15:58:00,53,0,16:18:00
231,25-08-2020,1,08:56:00,76,0,09:16:00
231,29-09-2021,2,10:08:00,42,0,10:28:00
231,20-06-2021,6,18:05:00,89,0,18:25:00
231,01-03-2022,1,16:46:00,13,0,17:06:00
231,26-05-2022,3,19:19:00,123,0,19:39:00
231,15-08-2022,0,07:38:00,31,0,07:58:00
231,13-08-2020,3,10:56:00,119,0,11:16:00
231,26-01-2020,6,08:03:00,58,0,08:23:00
231,19-08-2022,4,17:58:00,121,0,18:18:00
231,21-12-2022,2,20:32:00,46,0,20:52:00
231,05-03-2020,3,08:26:00,40,0,08:46:00
231,01-10-2022,5,21:36:00,117,0,21:56:00
231,12-02-2022,5,11:31:00,21,0,11:51:00
231,29-01-2020,2,18:23:00,8,0,18:43:00
231,28-04-2022,3,12:46:00,91,0,13:06:00
231,07-01-2021,3,00:00,93,0,08:08:00
231,30-05-2021,6,18:45:00,90,0,19:05:00
231,25-05-2021,1,14:20:00,1,0,14:40:00
231,28-10-2021,3,14:05:00,11,0,14:25:00
231,06-11-2020,4,13:16:00,119,0,13:36:00
231,10-12-2021,4,20:38:00,122,0,20:58:00
231,03-05-2020,6,20:24:00,88,0,20:44:00
231,07-03-2021,6,14:09:00,112,0,14:29:00
231,06-09-2020,6,20:52:00,70,0,21:12:00
231,21-07-2022,3,19:15:00,100,0,19:35:00
231,06-07-2020,0,17:00:00,1,0,17:20:00
231,17-07-2022,6,10:23:00,58,0,10:43:00
231,24-08-2020,0,18:55:00,100,0,19:15:00
231,16-12-2021,3,11:38:00,103,0,11:58:00
231,13-08-2021,4,13:45:00,109,0,14:05:00
231,01-11-2020,6,22:19:00,124,0,22:39:00
231,19-02-2021,4,14:43:00,8,0,15:03:00
231,19-08-2022,4,15:33:00,24,0,15:53:00
231,20-01-2023,4,11:00:00,82,0,11:20:00
231,08-05-2020,4,00:00,12,0,07:06:00
231,24-10-2022,0,13:09:00,67,0,13:29:00
231,19-01-2022,2,13:08:00,64,0,13:28:00
231,17-12-2021,4,21:14:00,98,0,21:34:00
231,30-04-2020,3,08:08:00,93,0,08:28:00
231,15-08-2022,0,11:36:00,119,0,11:56:00
231,09-07-2020,3,12:14:00,98,0,12:34:00
231,22-05-2020,4,11:17:00,102,0,11:37:00
231,20-07-2022,2,14:45:00,90,0,15:05:00
231,04-06-2021,4,19:52:00,70,0,20:12:00
231,05-12-2021,6,14:33:00,97,0,14:53:00
231,24-07-2020,4,11:41:00,4,0,12:01:00
231,03-06-2020,2,10:22:00,84,0,10:42:00
231,17-07-2020,4,10:33:00,97,0,10:53:00
231,12-04-2020,6,16:39:00,124,0,16:59:00
231,17-02-2022,3,21:17:00,52,0,21:37:00
231,27-07-2021,1,09:04:00,10,0,09:24:00
231,11-10-2021,0,12:58:00,53,0,13:18:00
231,09-06-2022,3,15:35:00,26,0,15:55:00
231,16-10-2022,6,19:29:00,43,0,19:49:00
231,15-01-2023,6,18:00:00,128,0,18:20:00
231,05-12-2022,0,16:09:00,94,0,16:29:00
231,07-04-2020,1,20:22:00,107,0,20:42:00
231,18-08-2021,2,14:01:00,131,0,14:21:00
231,17-12-2021,4,11:11:00,69,0,11:31:00
231,15-01-2022,5,17:19:00,81,0,17:39:00
231,04-12-2020,4,21:34:00,98,0,21:54:00
231,31-08-2022,2,21:29:00,94,0,21:49:00
231,12-12-2022,0,16:03:00,58,0,16:23:00
231,05-11-2021,4,17:19:00,123,0,17:39:00
231,11-10-2020,6,15:18:00,78,0,15:38:00
231,15-05-2020,4,19:48:00,17,0,20:08:00
231,16-04-2021,4,20:45:00,89,0,21:05:00
231,12-01-2020,6,09:21:00,106,0,09:41:00
231,03-09-2021,4,10:33:00,23,0,10:53:00
231,30-08-2022,1,17:25:00,11,0,17:45:00
231,19-05-2020,1,08:50:00,20,0,09:10:00
231,21-03-2021,6,11:34:00,99,0,11:54:00
231,01-08-2022,0,15:38:00,103,0,15:58:00
231,10-12-2021,4,08:16:00,101,0,08:36:00
231,18-01-2022,1,18:18:00,79,0,18:38:00
231,26-02-2021,4,15:26:00,91,0,15:46:00
231,24-06-2020,2,17:41:00,34,0,18:01:00
231,06-11-2020,4,17:08:00,64,0,17:28:00
231,29-07-2022,4,18:32:00,70,0,18:52:00
231,27-07-2020,0,08:44:00,9,0,09:04:00
231,10-12-2020,3,16:06:00,92,0,16:26:00
231,20-11-2020,4,13:11:00,68,0,13:31:00
231,29-10-2022,5,11:42:00,37,0,12:02:00
231,21-05-2020,3,13:33:00,47,0,13:53:00
231,27-02-2021,5,18:35:00,26,0,18:55:00
231,24-04-2021,5,09:43:00,86,0,10:03:00
231,14-04-2022,3,09:56:00,119,0,10:16:00
231,06-05-2021,3,07:15:00,27,0,07:35:00
231,15-06-2022,2,17:13:00,48,0,17:33:00
231,02-06-2022,3,18:19:00,80,0,18:39:00
231,13-01-2020,0,15:00:00,129,0,15:20:00
231,05-06-2021,5,16:51:00,45,0,17:11:00
231,27-12-2020,6,11:23:00,87,0,11:43:00
231,26-01-2022,2,14:17:00,120,0,14:37:00
231,12-03-2020,3,07:39:00,54,0,07:59:00
231,11-08-2021,2,09:13:00,24,0,09:33:00
231,02-08-2021,0,15:40:00,33,0,16:00:00
231,29-12-2020,1,16:36:00,118,0,16:56:00
231,06-09-2022,1,15:06:00,92,0,15:26:00
231,06-12-2021,0,16:59:00,126,0,17:19:00
231,19-12-2021,6,20:03:00,58,0,20:23:00
231,27-03-2020,4,16:58:00,103,0,17:18:00
231,12-04-2022,1,18:49:00,43,0,19:09:00
231,20-09-2022,1,09:47:00,41,0,10:07:00
231,25-06-2022,5,11:36:00,117,0,11:56:00
231,13-11-2020,4,13:32:00,22,0,13:52:00
231,25-02-2022,4,12:11:00,68,0,12:31:00
231,16-08-2022,1,12:54:00,25,0,13:14:00
231,19-06-2021,5,13:53:00,115,0,14:13:00
231,25-09-2022,6,12:08:00,66,0,12:28:00
231,26-10-2020,0,08:21:00,106,0,08:41:00
231,18-04-2020,5,13:34:00,98,0,13:54:00
231,30-07-2022,5,07:26:00,13,0,07:46:00
231,12-08-2020,2,18:18:00,121,0,18:38:00
231,15-07-2021,3,18:06:00,63,0,18:26:00
231,21-08-2021,5,12:26:00,13,0,12:46:00
231,17-01-2021,6,16:30:00,44,0,16:50:00
231,11-03-2022,4,15:01:00,56,0,15:21:00
231,09-10-2022,6,15:04:00,10,0,15:24:00
231,07-10-2021,3,00:00,116,0,08:35:00
231,25-09-2022,6,20:39:00,80,0,20:59:00
231,01-12-2022,3,09:40:00,0,0,10:00:00
231,06-04-2022,2,17:00:00,2,0,17:20:00
231,14-05-2022,5,09:12:00,71,0,09:32:00
231,14-03-2021,6,09:01:00,83,0,09:21:00
231,26-04-2022,1,20:55:00,100,0,21:15:00
231,24-05-2021,0,11:03:00,60,0,11:23:00
231,03-07-2020,4,15:46:00,91,0,16:06:00
231,11-06-2020,3,13:09:00,67,0,13:29:00
231,14-09-2020,0,19:34:00,74,0,19:54:00
231,11-04-2021,6,00:00,16,0,07:08:00
231,15-02-2022,1,16:40:00,82,0,17:00:00
231,28-10-2020,2,12:52:00,71,0,13:12:00
231,18-01-2023,2,13:01:00,106,0,13:21:00
231,12-11-2020,3,09:33:00,24,0,09:53:00
231,24-09-2022,5,15:30:00,113,0,15:50:00
231,31-12-2022,5,09:18:00,31,0,09:38:00
231,06-01-2021,2,19:39:00,127,0,19:59:00
231,26-10-2021,1,17:02:00,36,0,17:22:00
231,07-12-2022,2,16:48:00,65,0,17:08:00
231,19-08-2022,4,19:25:00,90,0,19:45:00
231,25-07-2021,6,17:24:00,38,0,17:44:00
231,27-04-2022,2,09:03:00,87,0,09:23:00
231,27-06-2022,0,20:42:00,7,0,21:02:00
231,14-03-2020,5,13:13:00,97,0,13:33:00
231,01-01-2022,5,08:21:00,34,0,08:41:00
231,12-12-2021,6,17:55:00,50,0,18:15:00
231,22-09-2022,3,12:06:00,12,0,12:26:00
231,25-01-2023,2,18:39:00,124,0,18:59:00
231,03-09-2021,4,10:20:00,0,0,10:40:00
231,28-06-2022,1,17:31:00,68,0,17:51:00
231,03-07-2021,5,19:34:00,74,0,19:54:00
231,30-04-2021,4,21:54:00,98,0,22:14:00
231,29-01-2022,5,15:42:00,85,0,16:02:00
231,20-05-2022,4,11:57:00,120,0,12:17:00
231,19-09-2022,0,15:58:00,79,0,16:18:00
231,22-07-2020,2,18:05:00,89,0,18:25:00
231,22-02-2022,1,09:45:00,89,0,10:05:00
231,13-08-2021,4,20:19:00,80,0,20:39:00
231,30-12-2020,2,19:35:00,116,0,19:55:00
231,16-11-2021,1,10:47:00,41,0,11:07:00
231,22-04-2020,2,13:11:00,114,0,13:31:00
231,31-05-2021,0,10:50:00,20,0,11:10:00
231,03-10-2020,5,14:08:00,64,0,14:28:00
231,28-04-2020,1,17:33:00,115,0,17:53:00
231,05-05-2020,1,14:17:00,52,0,14:37:00
231,26-11-2021,4,21:21:00,130,0,21:41:00
231,07-12-2021,1,21:14:00,73,0,21:34:00
231,13-11-2022,6,12:49:00,94,0,13:09:00
231,09-11-2021,1,14:39:00,123,0,14:59:00
231,21-04-2022,3,07:48:00,65,0,08:08:00
231,31-10-2021,6,20:18:00,78,0,20:38:00
231,11-04-2022,0,11:39:00,125,0,11:59:00
231,21-05-2020,3,11:41:00,56,0,12:01:00
231,04-08-2021,2,17:21:00,4,0,17:41:00
231,07-12-2021,1,10:02:00,6,0,10:22:00
231,06-09-2021,0,11:57:00,77,0,12:17:00
231,21-09-2021,1,18:38:00,32,0,18:58:00
231,25-10-2020,6,11:18:00,79,0,11:38:00
231,15-12-2022,3,12:35:00,75,0,12:55:00
231,31-12-2020,3,17:36:00,29,0,17:56:00
231,01-02-2021,0,11:25:00,61,0,11:45:00
231,05-09-2021,6,16:42:00,36,0,17:02:00
231,19-01-2021,1,14:20:00,105,0,14:40:00
231,27-09-2021,0,08:34:00,74,0,08:54:00
231,18-10-2021,0,11:11:00,68,0,11:31:00
231,17-11-2020,1,15:14:00,49,0,15:34:00
231,07-10-2022,4,09:30:00,20,0,09:50:00
231,23-11-2021,1,17:28:00,66,0,17:48:00
231,18-11-2020,2,08:36:00,117,0,08:56:00
231,14-01-2021,3,11:48:00,16,0,12:08:00
231,27-06-2020,5,17:59:00,124,0,18:19:00
231,13-06-2021,6,13:31:00,68,0,13:51:00
231,19-10-2020,0,21:06:00,92,0,21:26:00
231,07-09-2022,2,09:46:00,63,0,10:06:00
231,28-05-2021,4,12:18:00,53,0,12:38:00
231,11-08-2020,1,14:58:00,53,0,15:18:00
231,29-07-2022,4,07:27:00,14,0,07:47:00
231,29-05-2020,4,07:45:00,11,0,08:05:00
231,01-10-2021,4,18:27:00,15,0,18:47:00
231,31-05-2022,1,16:26:00,12,0,16:46:00
231,04-09-2021,5,14:25:00,11,0,14:45:00
231,18-08-2020,1,09:42:00,85,0,10:02:00
231,15-01-2023,6,16:40:00,55,0,17:00:00
231,30-10-2020,4,15:14:00,73,0,15:34:00
231,16-06-2021,2,10:15:00,28,0,10:35:00
231,04-09-2021,5,17:13:00,47,0,17:33:00
231,24-12-2020,3,09:59:00,104,0,10:19:00
231,25-10-2020,6,19:31:00,21,0,19:51:00
231,01-01-2023,6,20:38:00,122,0,20:58:00
231,07-10-2022,4,09:39:00,127,0,09:59:00
231,05-06-2022,6,17:39:00,81,0,17:59:00
231,22-03-2020,6,17:31:00,68,0,17:51:00
231,19-06-2021,5,10:00:00,1,0,10:20:00
231,01-09-2021,2,17:18:00,78,0,17:38:00
231,27-05-2021,3,08:25:00,90,0,08:45:00
231,12-06-2022,6,17:00:00,1,0,17:20:00
231,27-12-2022,1,12:16:00,119,0,12:36:00
231,04-05-2022,2,13:22:00,7,0,13:42:00
231,27-10-2020,1,10:00:00,105,0,10:20:00
231,13-10-2020,1,08:08:00,42,0,08:28:00
231,14-02-2021,6,16:29:00,18,0,16:49:00
231,19-11-2020,3,16:21:00,4,0,16:41:00
231,09-02-2020,6,07:49:00,43,0,08:09:00
231,23-04-2022,5,15:31:00,69,0,15:51:00
231,17-07-2021,5,19:13:00,24,0,19:33:00
231,09-11-2020,0,15:57:00,102,0,16:17:00
231,03-06-2021,3,09:28:00,66,0,09:48:00
231,09-10-2021,5,17:20:00,33,0,17:40:00
231,10-05-2020,6,08:17:00,52,0,08:37:00
231,08-03-2022,1,13:12:00,70,0,13:32:00
231,29-03-2020,6,07:49:00,18,0,08:09:00
231,03-10-2020,5,16:08:00,17,0,16:28:00
231,30-12-2021,3,17:35:00,27,0,17:55:00
231,06-05-2020,2,12:03:00,108,0,12:23:00
231,28-10-2020,2,12:56:00,117,0,13:16:00
231,29-05-2022,6,16:43:00,58,0,17:03:00
231,16-09-2022,4,20:42:00,36,0,21:02:00
231,30-12-2022,4,17:34:00,49,0,17:54:00
231,09-11-2021,1,08:25:00,61,0,08:45:00
231,03-10-2020,5,15:02:00,107,0,15:22:00
231,21-02-2022,0,09:08:00,17,0,09:28:00
231,22-08-2021,6,09:14:00,73,0,09:34:00
231,09-10-2022,6,12:35:00,27,0,12:55:00
231,19-06-2020,4,14:29:00,94,0,14:49:00
231,04-11-2021,3,19:18:00,31,0,19:38:00
231,12-10-2022,2,12:59:00,126,0,13:19:00
231,05-04-2022,1,10:39:00,104,0,10:59:00
231,24-10-2022,0,16:39:00,127,0,16:59:00
231,04-03-2021,3,12:35:00,75,0,12:55:00
231,23-02-2022,2,08:34:00,25,0,08:54:00
231,02-08-2022,1,15:19:00,104,0,15:39:00
231,18-07-2021,6,17:17:00,120,0,17:37:00
231,15-09-2020,1,10:18:00,121,0,10:38:00
231,05-05-2022,3,21:08:00,42,0,21:28:00
231,09-03-2021,1,14:29:00,67,0,14:49:00
231,25-04-2022,0,07:51:00,68,0,08:11:00
231,20-03-2020,4,15:25:00,11,0,15:45:00
231,15-11-2020,6,19:21:00,5,0,19:41:00
231,19-01-2021,1,12:02:00,57,0,12:22:00
231,02-10-2022,6,20:47:00,41,0,21:07:00
231,18-11-2021,3,08:53:00,23,0,09:13:00
231,14-12-2021,1,11:08:00,111,0,11:28:00
231,30-09-2022,4,14:36:00,51,0,14:56:00
231,28-08-2022,6,12:01:00,130,0,12:21:00
231,19-03-2020,3,11:46:00,13,0,12:06:00
231,03-11-2021,2,11:43:00,86,0,12:03:00
231,28-12-2022,2,14:32:00,70,0,14:52:00
231,19-05-2022,3,08:58:00,122,0,09:18:00
231,17-02-2020,0,17:46:00,63,0,18:06:00
231,25-08-2021,2,15:54:00,25,0,16:14:00
231,23-10-2022,6,19:43:00,60,0,20:03:00
231,30-01-2022,6,18:18:00,32,0,18:38:00
231,14-05-2021,4,12:03:00,87,0,12:23:00
231,28-05-2021,4,21:39:00,125,0,21:59:00
231,09-02-2020,6,19:19:00,81,0,19:39:00
231,31-03-2022,3,18:34:00,25,0,18:54:00
231,21-01-2020,1,19:18:00,53,0,19:38:00
231,20-04-2020,0,13:10:00,95,0,13:30:00
231,13-12-2020,6,19:53:00,48,0,20:13:00
231,12-06-2020,4,07:32:00,46,0,07:52:00
231,14-05-2020,3,14:00:00,129,0,14:20:00
231,03-10-2022,0,00:00,108,0,08:23:00
231,05-01-2020,6,14:59:00,80,0,15:19:00
231,18-05-2020,0,11:41:00,131,0,12:01:00
231,23-08-2020,6,22:19:00,123,0,22:39:00
231,26-07-2021,0,08:50:00,95,0,09:10:00
231,29-05-2020,4,20:59:00,124,0,21:19:00
231,10-11-2022,3,13:02:00,6,0,13:22:00
231,13-03-2020,4,11:08:00,65,0,11:28:00
231,20-01-2023,4,08:42:00,6,0,09:02:00
231,23-07-2020,3,13:52:00,46,0,14:12:00
231,25-08-2022,3,11:00:00,0,0,11:20:00
231,30-06-2021,2,15:05:00,61,0,15:25:00
231,16-12-2022,4,20:39:00,81,0,20:59:00
231,07-02-2021,6,19:36:00,29,0,19:56:00
231,14-02-2020,4,18:06:00,40,0,18:26:00
231,09-03-2020,0,17:09:00,112,0,17:29:00
231,01-09-2022,3,20:19:00,124,0,20:39:00
231,16-08-2020,6,17:13:00,97,0,17:33:00
231,03-11-2022,3,13:40:00,33,0,14:00:00
231,24-07-2020,4,13:39:00,124,0,13:59:00
231,17-04-2021,5,18:16:00,101,0,18:36:00
231,24-02-2021,2,09:51:00,45,0,10:11:00
231,24-07-2021,5,20:04:00,10,0,20:24:00
231,18-07-2020,5,11:19:00,125,0,11:39:00
231,03-03-2020,1,09:11:00,68,0,09:31:00
231,22-04-2020,2,10:51:00,68,0,11:11:00
231,24-12-2021,4,18:53:00,115,0,19:13:00
231,05-07-2020,6,13:48:00,42,0,14:08:00
231,11-04-2020,5,15:42:00,7,0,16:02:00
231,23-03-2020,0,07:21:00,3,0,07:41:00
231,13-06-2021,6,17:27:00,15,0,17:47:00
231,06-08-2021,4,20:46:00,40,0,21:06:00
231,24-06-2021,3,13:59:00,80,0,14:19:00
231,25-12-2021,5,20:03:00,108,0,20:23:00
231,29-09-2022,3,08:05:00,90,0,08:25:00
231,11-12-2021,5,13:48:00,93,0,14:08:00
231,24-09-2022,5,17:48:00,17,0,18:08:00
231,28-04-2021,2,20:10:00,44,0,20:30:00
231,12-10-2021,1,18:21:00,56,0,18:41:00
231,15-06-2022,2,16:52:00,22,0,17:12:00
231,07-02-2020,4,13:20:00,129,0,13:40:00
231,26-03-2021,4,18:13:00,24,0,18:33:00
231,06-03-2020,4,08:36:00,118,0,08:56:00
231,04-11-2021,3,21:45:00,89,0,22:05:00
231,07-09-2020,0,13:46:00,13,0,14:06:00
231,11-04-2020,5,08:09:00,67,0,08:29:00
231,30-08-2022,1,08:59:00,54,0,09:19:00
231,27-11-2022,6,19:52:00,22,0,20:12:00
231,22-03-2021,0,16:01:00,3,0,16:21:00
231,05-06-2022,6,18:59:00,125,0,19:19:00
231,26-11-2020,3,20:03:00,58,0,20:23:00
231,14-05-2020,3,07:45:00,39,0,08:05:00
231,07-05-2020,3,20:34:00,73,0,20:54:00
231,29-06-2021,1,07:00:00,0,0,07:20:00
231,29-10-2020,3,20:29:00,94,0,20:49:00
231,28-10-2021,3,07:01:00,3,0,07:21:00
231,09-05-2020,5,19:39:00,126,0,19:59:00
231,03-03-2020,1,19:01:00,5,0,19:21:00
231,21-07-2020,1,09:24:00,10,0,09:44:00
231,08-01-2023,6,08:08:00,17,0,08:28:00
231,29-08-2021,6,15:35:00,27,0,15:55:00
231,26-10-2020,0,18:54:00,73,0,19:14:00
231,31-08-2021,1,17:11:00,21,0,17:31:00
231,24-11-2020,1,17:05:00,109,0,17:25:00
231,24-12-2022,5,21:36:00,119,0,21:56:00
231,28-09-2020,0,10:54:00,25,0,11:14:00
231,06-11-2022,6,09:54:00,73,0,10:14:00
231,05-06-2021,5,14:31:00,45,0,14:51:00
231,29-09-2022,3,12:13:00,72,0,12:33:00
231,15-11-2020,6,15:25:00,39,0,15:45:00
231,11-07-2020,5,13:04:00,38,0,13:24:00
231,29-03-2022,1,11:23:00,58,0,11:43:00
231,26-10-2022,2,18:21:00,83,0,18:41:00
231,25-01-2023,2,00:00,53,0,07:38:00
231,21-09-2021,1,08:08:00,65,0,08:28:00
231,13-05-2022,4,14:39:00,127,0,14:59:00
231,18-01-2023,2,07:33:00,23,0,07:53:00
231,31-03-2021,2,10:01:00,5,0,10:21:00
231,05-01-2021,1,17:08:00,93,0,17:28:00
231,22-12-2022,3,10:51:00,68,0,11:11:00
231,17-10-2021,6,12:53:00,24,0,13:13:00
231,01-05-2020,4,10:14:00,98,0,10:34:00
231,24-05-2021,0,17:21:00,56,0,17:41:00
231,19-01-2022,2,20:26:00,40,0,20:46:00
231,11-11-2020,2,08:21:00,3,0,08:41:00
231,02-09-2021,3,12:43:00,108,0,13:03:00
231,20-02-2020,3,17:10:00,20,0,17:30:00
231,08-05-2022,6,18:14:00,49,0,18:34:00
231,29-06-2022,2,14:57:00,77,0,15:17:00
231,28-04-2021,2,21:13:00,72,0,21:33:00
231,15-04-2020,2,20:15:00,28,0,20:35:00
231,28-10-2021,3,19:23:00,8,0,19:43:00
231,14-05-2021,4,14:00:00,128,0,14:20:00
231,15-06-2020,0,09:57:00,120,0,10:17:00
231,06-09-2021,0,11:22:00,107,0,11:42:00
231,25-01-2020,5,12:43:00,59,0,13:03:00
231,13-01-2022,3,15:54:00,98,0,16:14:00
231,06-07-2022,2,09:25:00,89,0,09:45:00
231,14-10-2021,3,16:38:00,78,0,16:58:00
231,20-06-2021,6,15:18:00,53,0,15:38:00
231,31-01-2021,6,08:48:00,16,0,09:08:00
231,26-08-2020,2,19:01:00,83,0,19:21:00
231,21-03-2021,6,16:23:00,60,0,16:43:00
231,18-12-2022,6,17:38:00,53,0,17:58:00
231,05-01-2022,2,13:59:00,123,0,14:19:00
231,18-09-2022,6,18:05:00,61,0,18:25:00
231,01-06-2020,0,21:14:00,49,0,21:34:00
231,15-05-2020,4,18:58:00,32,0,19:18:00
231,29-07-2020,2,14:31:00,68,0,14:51:00
231,02-12-2020,2,16:34:00,49,0,16:54:00
231,13-08-2021,4,13:08:00,65,0,13:28:00
231,03-01-2023,1,11:48:00,17,0,12:08:00
231,13-01-2022,3,10:06:00,40,0,10:26:00
231,01-11-2022,1,08:28:00,42,0,08:48:00
231,28-11-2020,5,08:31:00,114,0,08:51:00
231,28-04-2020,1,19:52:00,71,0,20:12:00
231,28-04-2020,1,15:29:00,18,0,15:49:00
231,11-08-2021,2,16:03:00,86,0,16:23:00
231,19-12-2021,6,21:01:00,35,0,21:21:00
231,25-02-2022,4,11:24:00,9,0,11:44:00
231,03-08-2022,2,17:39:00,81,0,17:59:00
231,10-08-2020,0,18:44:00,9,0,19:04:00
231,15-11-2020,6,21:38:00,121,0,21:58:00
231,16-01-2020,3,13:03:00,59,0,13:23:00
231,27-11-2021,5,20:13:00,72,0,20:33:00
231,20-09-2022,1,17:31:00,45,0,17:51:00
231,25-07-2020,5,14:09:00,18,0,14:29:00
231,31-03-2021,2,12:36:00,29,0,12:56:00
231,17-10-2020,5,16:44:00,9,0,17:04:00
231,22-09-2022,3,14:19:00,125,0,14:39:00
231,21-12-2021,1,11:20:00,33,0,11:40:00
231,22-03-2022,1,17:38:00,31,0,17:58:00
231,22-10-2021,4,11:23:00,59,0,11:43:00
231,08-11-2020,6,09:02:00,107,0,09:22:00
231,09-05-2021,6,21:16:00,51,0,21:36:00
231,05-03-2021,4,08:59:00,80,0,09:19:00
231,27-08-2020,3,20:58:00,31,0,21:18:00
231,16-09-2021,3,09:57:00,52,0,10:17:00
231,07-02-2020,4,00:00,111,0,08:28:00
231,29-12-2021,2,00:00,97,0,08:13:00
231,30-03-2021,1,18:06:00,92,0,18:26:00
231,24-07-2021,5,11:05:00,61,0,11:25:00
231,20-09-2022,1,20:36:00,119,0,20:56:00
231,04-02-2021,3,10:34:00,98,0,10:54:00
231,17-09-2020,3,15:19:00,81,0,15:39:00
231,07-06-2022,1,21:01:00,131,0,21:21:00
231,21-02-2022,0,18:35:00,26,0,18:55:00
231,21-11-2022,0,12:08:00,17,0,12:28:00
231,08-04-2021,3,13:36:00,118,0,13:56:00
231,23-08-2021,0,13:49:00,18,0,14:09:00
231,30-01-2023,0,16:41:00,130,0,17:01:00
231,17-09-2020,3,10:07:00,41,0,10:27:00
231,15-11-2020,6,07:18:00,31,0,07:38:00
231,21-10-2021,3,10:55:00,50,0,11:15:00
231,24-01-2021,6,10:40:00,2,0,11:00:00
231,31-08-2021,1,21:09:00,112,0,21:29:00
231,02-10-2020,4,10:57:00,30,0,11:17:00
231,12-04-2020,6,20:44:00,10,0,21:04:00
231,20-12-2022,1,14:14:00,25,0,14:34:00
231,16-12-2022,4,10:08:00,16,0,10:28:00
231,01-07-2021,3,13:16:00,29,0,13:36:00
231,13-07-2020,0,17:34:00,73,0,17:54:00
231,04-06-2022,5,13:57:00,102,0,14:17:00
231,22-03-2022,1,20:25:00,11,0,20:45:00
231,01-05-2021,5,11:36:00,101,0,11:56:00
231,25-07-2020,5,13:42:00,37,0,14:02:00
231,14-02-2020,4,13:39:00,127,0,13:59:00
231,28-02-2022,0,20:55:00,50,0,21:15:00
231,17-01-2022,0,20:48:00,64,0,21:08:00
231,28-12-2022,2,14:40:00,128,0,15:00:00
231,18-07-2022,0,19:58:00,32,0,20:18:00
231,30-11-2021,1,13:41:00,83,0,14:01:00
231,25-04-2020,5,08:44:00,38,0,09:04:00
231,05-09-2022,0,15:52:00,46,0,16:12:00
231,16-10-2022,6,12:24:00,9,0,12:44:00
231,21-06-2020,6,14:29:00,18,0,14:49:00
231,02-08-2021,0,11:16:00,101,0,11:36:00
231,28-01-2022,4,13:12:00,71,0,13:32:00
231,30-01-2023,0,11:52:00,46,0,12:12:00
231,17-10-2020,5,16:17:00,30,0,16:37:00
231,13-12-2021,0,18:47:00,41,0,19:07:00
231,07-02-2020,4,14:58:00,121,0,15:18:00
231,17-02-2022,3,10:07:00,41,0,10:27:00
231,07-08-2021,5,11:43:00,108,0,12:03:00
231,19-02-2021,4,21:25:00,90,0,21:45:00
231,01-04-2022,4,07:40:00,55,0,08:00:00
231,17-06-2020,2,12:45:00,61,0,13:05:00
231,10-07-2022,6,00:00,108,0,08:23:00
231,05-11-2022,5,19:32:00,46,0,19:52:00
231,11-09-2020,4,18:27:00,14,0,18:47:00
231,13-06-2020,5,20:13:00,115,0,20:33:00
231,12-06-2021,5,17:57:00,52,0,18:17:00
231,28-01-2020,1,19:19:00,104,0,19:39:00
